date,store_id,sku_id,daily_quantity,daily_net_revenue,daily_gross_revenue,transaction_count,is_promoted,max_discount_pct,channel_instore_txns,channel_online_txns,channel_mobile_txns,year,month,day,day_of_week,day_of_year,quarter,is_weekend,is_month_start,is_month_end,is_q4_holiday_season,is_feb_trough,sin_dow,cos_dow,sin_month,cos_month,sin_doy,cos_doy,city,store_type,store_age_years,category,subcategory,brand,unit_price,cost_price,gross_margin_amount,gross_margin_rate,promo_type,target_type,stock_on_hand,reorder_point,safety_stock,stock_to_reorder_ratio,is_initial_below_safety,is_initial_out_of_stock,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_28,rolling_mean_90,demand_velocity_7_28
2023-08-17,ST01,SKU00114,2,257.8,339.66,1,1,24.1,1,0,0,2023,8,17,4,229,3,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.7157953492826642,-0.6983101158835584,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Percentage Discount,Category,,,,,,,1,2,,,1.4285714285714286,0.5345224838248488,,,,
2023-09-03,ST01,SKU00114,3,444.78,509.49,1,1,12.7,0,1,0,2023,9,3,7,246,3,1,1,0,0,0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.886721063082993,-0.46230483047981086,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,BOGO,All,,,,,,,2,1,,,1.4285714285714286,0.5345224838248488,,,,
2023-10-06,ST01,SKU00114,1,169.83,169.83,1,0,0.0,1,0,0,2023,10,6,5,279,4,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.49999999999999933,-0.9962102997023297,0.0869772313136861,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,3,1,,,1.7142857142857142,0.7559289460184545,,,,
2023-10-13,ST01,SKU00114,2,339.66,339.66,1,0,0.0,0,0,1,2023,10,13,5,286,4,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.49999999999999933,-0.9785481345802031,0.20601832032517084,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,1,2,,,1.7142857142857142,0.7559289460184544,,,,
2023-10-31,ST01,SKU00114,1,169.83,169.83,1,0,0.0,1,0,0,2023,10,31,2,304,4,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,-0.8692328164574792,0.49440298420761813,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,2,1,,,1.7142857142857142,0.7559289460184544,,,,
2023-12-24,ST01,SKU00114,1,119.05,169.83,1,1,29.9,0,1,0,2023,12,24,7,358,4,1,0,0,1,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Percentage Discount,All,,,,,,,1,2,1,,1.7142857142857142,0.7559289460184544,1.7142857142857142,,,
2024-01-29,ST01,SKU00114,1,87.97,169.83,1,1,48.2,1,0,0,2024,1,29,1,29,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Clearance,All,,,,,,,1,1,4,,1.5714285714285714,0.7867957924694431,1.7142857142857142,,,
2024-03-18,ST01,SKU00114,1,95.44,169.83,1,1,43.8,1,0,0,2024,3,18,1,78,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9738922359149924,0.22701082094141867,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,BOGO,All,,,,,,,1,2,2,,1.5714285714285714,0.7867957924694431,1.5,,,
2024-07-06,ST01,SKU00114,1,131.45,169.83,1,1,22.6,1,0,0,2024,7,6,6,188,3,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.09233133369539122,-0.9957283388645872,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Flat Discount,All,,,,,,,1,3,1,,1.4285714285714286,0.7867957924694432,1.4285714285714286,,,
2025-02-16,ST01,SKU00114,5,554.49,849.1500000000001,1,1,34.7,1,0,0,2025,2,16,7,47,1,1,0,0,0,1,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.7232617254437388,0.6905740195722293,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Percentage Discount,Category,,,,,,,1,1,1,,1.1428571428571428,0.3779644730092272,1.4285714285714286,,,
2025-04-24,ST01,SKU00114,1,129.58,169.83,1,1,23.7,1,0,0,2025,4,24,4,114,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9248025743285089,-0.38044736628785164,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,Flat Discount,Brand,,,,,,,5,2,2,,1.7142857142857142,1.4960264830861913,1.7142857142857142,,,
2025-08-05,ST01,SKU00114,2,339.66,339.66,1,0,0.0,1,0,0,2025,8,5,2,217,3,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.5574684374327888,-0.8301981337405215,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,1,1,1,,1.5714285714285714,1.511857892036909,1.6428571428571428,,,
2025-08-07,ST01,SKU00114,1,169.83,169.83,1,0,0.0,1,0,0,2025,8,7,4,219,3,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.5856957398073508,-0.8105309990194823,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,2,1,2,,1.7142857142857142,1.4960264830861913,1.7142857142857142,,,
2025-08-20,ST01,SKU00114,5,849.15,849.1500000000001,1,0,0.0,1,0,0,2025,8,20,3,232,3,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.7508642533989489,-0.6604565640279754,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,1,1,1,,1.7142857142857142,1.4960264830861913,1.6428571428571428,,,
2025-12-03,ST01,SKU00114,1,169.83,169.83,1,0,0.0,0,1,0,2025,12,3,3,337,4,0,1,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.4670649248774311,0.8842230238742032,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Writing Instruments,HomeStyle,169.83,97.29,72.54,0.4271330153683095,No_Promotion,None,,,,,,,5,1,2,,2.2857142857142856,1.889822365046136,1.9285714285714286,,,
2022-01-27,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2022,1,27,4,27,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,,,,,,,,,,
2022-03-20,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,0,1,2022,3,20,7,79,1,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9776530844816641,0.2102247521189836,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,,,,,,,,,
2022-03-29,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2022,3,29,2,88,1,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.998376906467142,0.056952196034039754,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,,,,,,,,,
2022-04-09,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2022,4,9,6,99,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9912685467787256,-0.13185851571739118,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,,,,,,,,,
2022-07-31,ST01,SKU00115,2,91.64,91.64,1,0,0.0,0,0,1,2022,7,31,7,212,3,1,0,1,0,0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.48408852163897587,-0.8750190302029955,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,,,,,,,,,
2022-08-08,ST01,SKU00115,3,137.46,137.46,1,0,0.0,1,0,0,2022,8,8,1,220,3,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.5995514915196489,-0.8003361849976323,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,,,,,,,,,
2022-08-26,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2022,8,26,5,238,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.8149159841660791,-0.5795791048257612,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,3,,,,,,,,,
2022-10-16,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2022,10,16,7,289,4,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.866025403784439,0.49999999999999933,-0.9666180104000972,0.2562218218071163,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,2,,,1.7142857142857142,0.7559289460184545,,,,
2022-11-04,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2022,11,4,5,308,4,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000012,0.8660254037844379,-0.8331829385891785,0.5529974600700271,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,,,1.5714285714285714,0.7867957924694431,,,,
2022-11-15,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2022,11,15,2,319,4,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000012,0.8660254037844379,-0.7142921172691039,0.6998476771464064,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,1,,,1.7142857142857142,0.7559289460184544,,,,
2023-02-13,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2023,2,13,1,44,1,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6866759803451553,0.726963615332308,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,1,,,1.8571428571428572,0.6900655593423541,,,,
2023-03-08,ST01,SKU00115,1,35.92,45.82,1,1,21.6,0,0,1,2023,3,8,3,67,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9138076496466615,0.4061472386305789,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Percentage Discount,Category,172,86,23,1.9999976744213088,0,0,1,2,,,1.8571428571428572,0.6900655593423543,,,,
2023-05-14,ST01,SKU00115,3,137.46,137.46,1,0,0.0,1,0,0,2023,5,14,7,134,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,0.742280907086982,-0.6700888411055113,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,3,,,1.7142857142857142,0.7559289460184545,,,,
2023-05-29,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,1,0,2023,5,29,1,149,2,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,0.5467112728685939,-0.8373211953118121,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,3,2,,,1.7142857142857142,0.7559289460184545,,,,
2023-08-25,ST01,SKU00115,1,34.78,45.82,1,1,24.1,0,1,0,2023,8,25,5,237,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.8048257371083452,-0.593511190196115,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Percentage Discount,Category,172,86,23,1.9999976744213088,0,0,1,1,2,,1.5714285714285714,0.7867957924694432,1.6428571428571428,,,
2023-10-05,ST01,SKU00115,2,91.64,91.64,1,0,0.0,0,1,0,2023,10,5,4,278,4,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.866025403784439,0.49999999999999933,-0.9975590477788613,0.06982797572987089,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,2,1,,1.5714285714285714,0.7867957924694431,1.5714285714285714,,,
2023-10-21,ST01,SKU00115,2,46.83,91.64,1,1,48.9,1,0,0,2023,10,21,6,294,4,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.866025403784439,0.49999999999999933,-0.94103363474512,0.3383130181923067,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Clearance,Category,172,86,23,1.9999976744213088,0,0,2,2,1,,1.5714285714285714,0.7867957924694432,1.6428571428571428,,,
2023-11-26,ST01,SKU00115,3,137.46,137.46,1,0,0.0,1,0,0,2023,11,26,7,330,4,1,0,0,1,0,-2.4492935982947064e-16,1.0,-0.5000000000000012,0.8660254037844379,-0.5699010576127624,0.8217133225960589,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,1,1,,1.5714285714285714,0.7867957924694432,1.7142857142857142,,,
2023-12-24,ST01,SKU00115,3,96.36,137.46,1,1,29.9,0,1,0,2023,12,24,7,358,4,1,0,0,1,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Percentage Discount,All,172,86,23,1.9999976744213088,0,0,3,1,2,,1.8571428571428572,0.8997354108424375,1.8571428571428572,,,
2024-04-15,ST01,SKU00115,2,46.0,91.64,1,1,49.8,1,0,0,2024,4,15,1,106,2,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Bundle Offer,All,172,86,23,1.9999976744213088,0,0,3,3,3,,2.142857142857143,0.8997354108424375,1.9285714285714286,,,
2024-04-30,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,1,0,2024,4,30,2,121,2,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8724040568049614,-0.48878539428899226,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,1,2,,2.0,0.816496580927726,1.8571428571428572,,,
2024-05-10,ST01,SKU00115,1,30.79,45.82,1,1,32.8,1,0,0,2024,5,10,5,131,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,0.7758587728069828,-0.6309066211876704,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Flat Discount,All,172,86,23,1.9999976744213088,0,0,1,1,1,,2.0,0.816496580927726,1.7857142857142858,,,
2024-07-29,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2024,7,29,1,211,3,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46896519100763184,-0.8832166493127127,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,2,2,,2.0,0.8164965809277263,1.7857142857142858,,,
2024-08-01,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2024,8,1,4,214,3,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.5139010013093103,-0.8578494977869301,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,2,2,,1.8571428571428572,0.8997354108424375,1.7142857142857142,,,
2024-10-28,ST01,SKU00115,2,91.64,91.64,1,0,0.0,0,1,0,2024,10,28,1,302,4,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.866025403784439,0.49999999999999933,-0.8857249183835642,0.4642104791518915,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,3,1,,1.8571428571428572,0.8997354108424375,1.7142857142857142,,,
2024-11-02,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,0,1,2024,11,2,6,307,4,1,1,0,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000012,0.8660254037844379,-0.8425720899866032,0.5385835804920232,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,3,1,,1.7142857142857142,0.7559289460184545,1.7857142857142858,,,
2024-12-10,ST01,SKU00115,4,183.28,183.28,1,0,0.0,0,0,1,2024,12,10,2,345,4,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.34134651424503615,0.9399375283564133,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,2,3,,1.4285714285714286,0.5345224838248488,1.7857142857142858,,,
2024-12-18,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2024,12,18,3,353,4,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.20917350564635637,0.9778785428342386,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,4,1,1,,1.7142857142857142,1.1126972805283737,1.8571428571428572,,,
2024-12-25,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2024,12,25,3,360,4,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.09019000427034513,0.9959245770286599,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,1,2,1.7142857142857142,1.1126972805283737,1.8571428571428572,1.75,,0.9795358632567934
2025-02-11,ST01,SKU00115,3,76.57,137.46,1,1,44.3,0,1,0,2025,2,11,2,42,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6612634749656386,0.7501537286959042,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,Bundle Offer,All,172,86,23,1.9999976744213088,0,0,2,1,2,1,1.8571428571428572,1.0690449676496976,1.9285714285714286,1.75,,1.0611638518615263
2025-03-15,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2025,3,15,6,74,1,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9559793438440766,0.2934339689665273,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,3,2,2,1,2.142857142857143,1.0690449676496976,2.0,1.8214285714285714,,1.1764060012391477
2025-03-30,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2025,3,30,7,89,1,1,0,1,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9992088560679753,0.03977011384605594,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,2,3,1,2.142857142857143,1.0690449676496976,2.0,1.8571428571428572,,1.15378402701393
2025-04-15,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,1,0,2025,4,15,2,105,2,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.23328854407545518,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,3,2,2.0,1.1547005383792515,1.8571428571428572,1.8571428571428572,,1.076865091879668
2025-05-11,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2025,5,11,7,131,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,0.7758587728069828,-0.6309066211876704,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,4,2,3,2.0,1.1547005383792515,1.7142857142857142,1.8214285714285714,,1.0979789344898712
2025-06-06,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2025,6,6,5,157,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.42667408318992467,-0.9044054548343001,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,1,2,1.5714285714285714,0.7867957924694431,1.6428571428571428,1.75,,0.8979078746520607
2025-06-11,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,0,1,2025,6,11,3,162,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,2,1,1,1.5714285714285714,0.7867957924694431,1.6428571428571428,1.7142857142857142,,0.9166131975634755
2025-08-08,ST01,SKU00115,2,91.64,91.64,1,0,0.0,1,0,0,2025,8,8,5,220,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.5995514915196489,-0.8003361849976323,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,3,1,2,1.4285714285714286,0.7867957924694432,1.6428571428571428,1.7142857142857142,,0.833284725057705
2025-09-17,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2025,9,17,3,260,3,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.97139528468375,-0.23746831555846842,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,2,2,2,1.2857142857142858,0.48795003647426655,1.7142857142857142,1.7142857142857142,,0.7499562525519345
2025-10-01,ST01,SKU00115,2,91.64,91.64,1,0,0.0,0,1,0,2025,10,1,3,274,4,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933,-0.9999994220246925,0.001075151282798226,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,2,1,1.1428571428571428,0.3779644730092272,1.6428571428571428,1.6785714285714286,,0.6808105049060906
2025-11-19,ST01,SKU00115,1,45.82,45.82,1,0,0.0,0,1,0,2025,11,19,3,323,4,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.5000000000000012,0.8660254037844379,-0.6644834655228552,0.7473029667054296,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,2,1,1,1,1.2857142857142858,0.48795003647426666,1.6428571428571428,1.7142857142857142,,0.7499562525519345
2025-12-26,ST01,SKU00115,1,45.82,45.82,1,0,0.0,1,0,0,2025,12,26,5,360,4,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.09019000427034513,0.9959245770286599,Quetta,Convenience Store,8.48186173853525,Stationery & Office,Office Supplies,QuickBite,45.82,26.2,19.62,0.4281972937581842,No_Promotion,None,172,86,23,1.9999976744213088,0,0,1,1,4,3,1.2857142857142858,0.48795003647426655,1.6428571428571428,1.7142857142857142,,0.7499562525519345
